hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.funninessResults	Answer.comments	Answer.uniqueIDs	Answer.age	Answer.gender	Answer.condition	Answer.nativeLanguage	Answer.orders	Answer.sensiblenessResults
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2CWE6AUBXHWSBK5Q5EMB5WDVOJQY2C	A33ZJT0YVRQQ7S	Submitted	Fri Jan 25 10:27:03 PST 2013	Tue Jan 15 10:17:34 PST 2013	Tue Jan 15 10:27:03 PST 2013						"[5,4,5,6,1,5,1,5,1,3,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,6,6,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""25"""	"""F"""	5	"""English"""	"[17,33,15,24,38,58,56,28,22,47,42,5,53,26,16,27,41,35,4,36,32,50,1,54,19,11,51,20,59,34,13,3,43,45,46,40,6,18,30,29,44,39,21,57,37,31,23,10,55,14,49,25,2,7,8,9,52,12,48]"	"[5,2,2,2,1,1,1,1,2,2,1,3,3,7,5,7,7,7,7,7,7,7,6,7,6,5,7,6,7,7,6,7,3,5,3,3,1,4,6,6,4,2,4,1,1,1,1,1,1,2,1,2,6,2,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	25CCJ011K274DKZPM1X1EN4AXJ1CAQ	A2BZEN4BBQE4OI	Submitted	Fri Jan 25 10:28:52 PST 2013	Tue Jan 15 10:18:16 PST 2013	Tue Jan 15 10:28:52 PST 2013						"[4,5,5,1,6,4,2,2,1,2,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,6,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,3]"	"""Interesting HIT.  Curious about the results."""	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""25"""	"""F"""	3	"""English"""	"[4,7,29,14,53,41,38,49,22,45,48,26,43,57,58,44,25,16,40,2,54,27,5,13,59,19,50,35,24,39,32,17,18,30,6,11,51,31,8,52,12,47,36,37,33,3,55,10,28,46,1,15,9,34,23,21,20,42,56]"	"[1,1,7,1,7,2,1,1,1,2,1,1,1,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2VCH1Q6SVQ8H2LCVQBC5UBVGLNE3M4	A2ROZWE3JVTSB5	Submitted	Fri Jan 25 10:29:07 PST 2013	Tue Jan 15 10:20:16 PST 2013	Tue Jan 15 10:29:07 PST 2013						"[7,4,3,6,5,3,4,3,7,3,5,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,7,2,1,4,1,1,4,1,1,1,3,1,2,2,1,4,1,1,5,1,1,1,2,1,1,1,1,3,1]"	"""Fun HIT - no idea what you were going for, but a lot of fun to do. Thanks!"""	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""35"""	"""F"""	6	"""English"""	"[51,1,22,8,13,32,25,44,4,18,58,56,49,23,31,6,39,34,40,30,10,57,38,53,47,15,3,16,24,33,48,11,50,27,41,55,35,52,29,17,19,2,7,43,54,37,28,9,20,21,46,45,14,36,12,26,42,5]"	"[7,1,1,6,4,1,7,1,1,1,5,1,1,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,1,5,1,7,7,7,7,7,7,7,1,1,3,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	24PFCD45XCETHQISPP9N9TGT7MTXZB	AVVZTRF9H0XHH	Submitted	Fri Jan 25 10:29:51 PST 2013	Tue Jan 15 10:02:35 PST 2013	Tue Jan 15 10:29:51 PST 2013						"[1,4,1,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1]"	""""""	"[1,9,17,25,33,43,51,59,72,80,88,96,104,110,118,126,134,142,152,160,168,174,182,190,198,206,216,224,232,243,251,259,267,275,277,285,293,306,314,322,330,338,342,350,358,366,374,384,392,400,408,416,424,432,440,450,458,466]"	"""35"""	"""M"""	6	"""English"""	"[12,27,4,17,47,58,38,44,3,55,5,31,32,37,34,35,36,10,11,53,52,26,2,15,39,13,48,50,45,8,21,24,14,20,28,41,43,57,33,49,19,40,54,25,46,18,29,30,23,51,56,42,16,6,1,7,9,22]"	"[3,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,4,7,7,3,7,7,7,7,4,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	23D0XULRGNTBDGCR92WFV7NA561R53	A77ZIC3UR0UL4	Submitted	Fri Jan 25 10:30:20 PST 2013	Tue Jan 15 10:11:34 PST 2013	Tue Jan 15 10:30:20 PST 2013						"[7,5,6,6,7,4,6,7,5,6,7,7,3,5,3,6,5,6,5,3,4,5,4,1,7,6,3,5,2,5,7,4,3,6,7,6,7,6,6,4,6,6,6,6,4,6,6,6,4,5,4,6,7,4,7,7,2,6,5]"	"""Its helpful"""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""35"""	"""M"""	2	"""English"""	"[7,15,56,58,34,22,21,35,33,50,6,14,53,25,3,39,45,9,2,29,10,4,47,26,51,59,43,11,13,20,27,52,12,23,42,46,30,17,41,38,37,54,44,5,31,32,55,36,1,16,19,8,57,24,49,48,18,40,28]"	"[5,1,4,6,1,1,1,1,1,4,6,5,6,2,5,3,6,3,5,5,6,7,5,7,1,4,5,2,7,3,4,5,6,4,6,5,2,3,4,5,4,5,4,2,5,1,4,3,1,4,2,3,5,2,1,3,7,4,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2WIU6L5OBVCIV4N20F9JL7GY4WXGZ2	A80X2FTFDSR19	Submitted	Fri Jan 25 10:31:01 PST 2013	Tue Jan 15 10:13:55 PST 2013	Tue Jan 15 10:31:01 PST 2013						"[7,7,6,7,7,7,7,6,6,6,7,5,6,1,2,1,1,1,1,1,1,2,1,1,1,1,1,4,1,7,6,7,7,1,7,1,1,4,1,6,1,1,1,1,3,1,7,3,1,1,6,6,1,4,5,1,4,6,1]"	"""It was a little confusing in regards to rating if the sentence was correct or not. There were misspellings in nearly all of the sentences, so in that context, very few of them were correct."""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""35"""	"""F"""	2	"""English"""	"[47,45,22,51,18,58,12,23,52,9,39,29,54,53,28,6,34,56,37,50,36,16,43,59,14,44,10,20,31,46,27,13,40,21,26,3,15,8,42,49,7,24,1,32,35,57,17,55,2,33,41,25,30,4,38,48,11,19,5]"	"[6,7,1,5,2,3,2,2,4,3,4,2,4,7,3,7,2,7,6,7,7,7,7,7,7,6,7,5,7,5,4,2,7,7,3,6,6,6,4,6,7,6,5,3,2,6,1,4,1,2,3,4,1,2,3,1,1,2,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2FD8I9NZW6HETJEJ0VN7Z86DJG7WM2	A7K101MCQSXCK	Submitted	Fri Jan 25 10:31:24 PST 2013	Tue Jan 15 10:20:58 PST 2013	Tue Jan 15 10:31:24 PST 2013						"[6,6,5,1,6,7,5,7,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,6,4,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1]"	"""I liked the Atheist sentence the most"""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""25"""	"""M"""	7	"""English"""	"[45,8,12,2,46,4,30,21,52,53,24,38,41,28,37,48,3,9,43,19,47,17,32,5,40,57,39,10,27,51,33,22,11,25,14,34,23,1,16,15,42,50,35,58,6,26,18,49,13,7,54,44,36,31,29,20,56,55]"	"[2,6,6,1,4,6,2,7,1,1,1,3,1,7,1,6,7,5,7,7,1,7,7,6,7,6,7,1,7,5,2,1,1,2,7,6,6,2,5,1,1,1,7,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2Z0PJWKUDD8XGOTVZEQ0H6UXRSFLAF	A3HOBJ4PJUOCUN	Submitted	Fri Jan 25 10:32:27 PST 2013	Tue Jan 15 10:20:52 PST 2013	Tue Jan 15 10:32:27 PST 2013						"[5,4,5,2,2,5,2,4,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,2,1,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1]"	"""thank you. I put for the correct part in the middle for a lot of them, because they made sense, but the misspellings made them wrong, so I wasn't sure how to scale that."""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""55"""	"""F"""	7	"""English"""	"[16,20,33,21,54,29,50,32,18,42,45,34,8,11,9,6,40,17,28,4,43,2,14,5,12,49,55,25,10,27,39,38,26,57,15,41,23,24,3,58,31,37,35,53,44,51,48,52,19,13,47,56,30,22,36,1,7,46]"	"[5,5,6,4,5,5,5,4,7,4,4,5,3,7,7,7,5,6,7,6,7,7,7,7,7,7,7,7,7,5,6,3,7,7,3,7,7,6,6,5,7,4,6,2,3,7,5,4,7,2,5,4,4,4,4,3,3,4]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	240LZ6R70G5R3L3DF8MEDWSWW9KO8V	A16RAPF09VVPIZ	Submitted	Fri Jan 25 10:35:01 PST 2013	Tue Jan 15 10:23:30 PST 2013	Tue Jan 15 10:35:01 PST 2013						"[2,6,6,6,1,5,3,4,6,7,3,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,4,2,5,1,1,1,5,1,3,3,1,3,1,4,1,2,2,3,1,1]"	"""No comments. Thank you. """	"[4,12,20,28,36,46,54,62,67,75,83,91,99,113,121,129,137,145,147,155,163,177,185,193,201,209,211,219,227,235,238,246,254,262,270,280,288,296,301,309,317,325,333,345,353,361,369,377,387,395,403,411,419,427,435,443,453,461,469]"	"""25"""	"""M"""	1	"""English"""	"[48,31,53,56,3,45,28,58,39,29,27,46,2,41,36,14,12,15,35,34,18,44,52,19,10,23,26,21,47,13,42,33,4,7,6,17,57,25,51,50,49,37,22,5,43,24,9,20,59,32,1,8,54,55,40,30,16,38,11]"	"[6,2,1,1,1,1,1,1,1,2,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,1,6,7,7,7,7,2,4,7,7,7,7,5,7,7,7,7,1,5,1,7,1,1,7,1,7,1,7,1,1,1,1,7]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2IPMB3Q39Z0B07JT2YVE1STZU63JUO	A3JWO6UN75OWW9	Submitted	Fri Jan 25 10:35:54 PST 2013	Tue Jan 15 10:24:22 PST 2013	Tue Jan 15 10:35:54 PST 2013						"[1,1,6,5,5,6,1,1,1,1,6,1,3,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,7,7,4,7,6,1,1,6,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	"""There was some funny sentences in this test. """	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""35"""	"""M"""	5	"""English"""	"[29,59,32,51,9,39,1,26,4,27,35,21,2,56,48,42,7,8,31,24,20,6,18,58,3,41,34,22,54,12,52,37,15,17,38,5,53,19,16,10,43,14,45,23,47,55,13,40,50,57,30,44,36,49,25,11,46,28,33]"	"[7,7,3,3,7,6,1,1,1,1,7,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,2,7,5,7,1,1,7,7,5,1,7,1,7,7,4,1,5,1,7,1,1,7,1,1,1,1,1,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2YP7H57DZKPF8H4L9M4M85LCLVAC2K	A2S4N52QRYJ1TB	Submitted	Fri Jan 25 10:36:23 PST 2013	Tue Jan 15 10:25:52 PST 2013	Tue Jan 15 10:36:23 PST 2013						"[2,3,3,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	"""A very interesting, fun study!"""	"[4,12,20,28,36,46,54,62,67,75,83,91,99,113,121,129,137,145,147,155,163,177,185,193,201,209,211,219,227,235,238,246,254,262,270,280,288,296,301,309,317,325,333,345,353,361,369,377,387,395,403,411,419,427,435,443,453,461,469]"	"""35"""	"""M"""	1	"""English"""	"[2,41,57,53,23,26,21,46,44,5,29,30,49,34,43,58,9,52,11,28,45,19,27,36,22,54,39,16,1,47,59,3,15,12,13,10,33,40,31,50,35,20,51,56,32,18,8,38,4,42,7,25,17,37,6,24,48,14,55]"	"[6,1,1,1,1,1,1,1,1,1,1,1,1,7,3,7,6,7,7,7,7,7,7,7,7,7,1,5,5,7,7,7,1,2,4,7,7,7,7,2,7,7,6,1,1,7,7,1,1,4,1,7,1,1,4,1,1,1,7]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2BHC6SK9RJ85IC84AMDAGPMSRCS4S2	A2AB9WEOEPG7WR	Submitted	Fri Jan 25 10:37:09 PST 2013	Tue Jan 15 10:26:18 PST 2013	Tue Jan 15 10:37:09 PST 2013						"[6,5,6,5,5,6,1,7,5,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,4,1,5,1,2,6,5,1,1,5,4,4,1,4,1,5,5,6,1,1,1,6,1,5,4,1,4,5,5,6,4,4]"	"""This HIT was very interesting. It ran smoothly and I enjoyed completing it. """	"[6,14,22,30,38,48,56,64,69,77,85,93,101,107,115,123,131,139,149,157,165,171,179,187,195,203,213,221,229,240,248,256,264,272,282,290,298,303,311,319,327,335,347,355,363,371,379,381,389,397,405,413,421,429,437,445,447,455,463]"	"""35"""	"""F"""	3	"""English"""	"[12,45,21,31,39,35,10,27,40,3,38,34,17,23,14,33,4,50,8,18,16,47,11,30,51,56,32,57,55,58,1,2,19,59,5,6,49,22,28,7,54,46,41,20,26,25,29,9,24,15,37,43,13,36,53,52,42,44,48]"	"[3,1,3,2,2,1,1,1,1,1,1,1,1,6,6,2,4,5,5,5,4,2,2,7,7,7,4,4,5,1,2,4,5,4,1,6,1,4,2,1,2,1,1,1,2,1,4,1,1,1,1,1,1,2,1,1,1,4,1]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	25CCJ011K274DKZPM1X1EN4AXJ2CAR	AW1Y5ZK58YMSI	Submitted	Fri Jan 25 10:38:30 PST 2013	Tue Jan 15 10:26:43 PST 2013	Tue Jan 15 10:38:30 PST 2013						"[1,6,4,7,4,6,4,5,6,6,4,1,1,1,1,1,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,7,6,7,1,2,1,3,1,1,6,5,1,1,1,7,1,1,1,4,6,1,1,4,1,4,7,1,6]"	""""""	"[8,16,24,32,40,42,50,58,71,79,87,95,103,109,117,125,133,141,151,159,167,173,181,189,197,205,215,223,231,242,250,258,266,274,276,284,292,300,305,313,321,329,337,341,349,357,365,373,383,391,399,407,415,423,431,439,449,457,465]"	"""25"""	"""F"""	5	"""English"""	"[17,53,46,8,25,41,48,54,59,19,29,13,15,22,44,51,26,21,31,55,47,1,49,38,35,42,10,12,30,34,3,57,27,36,33,4,16,58,23,37,9,6,24,7,5,45,11,18,2,40,39,20,32,50,28,52,43,14,56]"	"[6,4,2,4,2,2,2,2,4,2,2,2,4,7,6,7,3,6,7,7,6,7,6,7,6,7,7,6,6,6,7,6,6,6,6,7,6,6,6,6,6,6,6,7,6,2,6,3,2,2,2,3,7,2,2,2,2,2,2]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2UHFE4EGDHDMWIBDEEEZ26HI2SCKAD	A24EAYGSHOXEGP	Submitted	Fri Jan 25 10:44:01 PST 2013	Tue Jan 15 10:37:17 PST 2013	Tue Jan 15 10:44:01 PST 2013						"[5,3,5,3,2,1,1,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,1,1,5,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[2,10,18,26,34,44,52,60,73,81,89,97,105,111,119,127,135,143,153,161,169,175,183,191,199,207,217,225,233,236,244,252,260,268,278,286,294,307,315,323,331,339,343,351,359,367,375,385,393,401,409,417,425,433,441,451,459,467]"	"""65"""	"""F"""	7	"""English"""	"[19,8,25,47,10,29,53,23,41,36,55,7,22,2,50,21,35,6,33,37,32,39,52,31,20,12,17,56,15,40,1,27,14,38,45,34,46,18,51,4,13,5,44,3,49,9,54,42,11,16,26,28,24,43,57,48,58,30]"	"[7,7,7,7,7,4,4,7,7,4,1,2,7,6,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,3,3,2,7,4,2,7,6,2,2,7,1,2,6,4,3]"
2ZCB2YU98JHSNY18H56BP9IP91INBH	2M0DZKPFE4EG7U3RYAC8O9NZWIOG6J	Sentence Rating	Read some sentences and rate how funny they are.	"rating,words,language,experiment,relatedness"	$0.80 	Mon Jan 14 13:10:04 PST 2013	100	0	0	0	Reviewable	NotReviewed	1 condition	3600	864000	Wed Jan 16 09:14:08 PST 2013	http://requester.mturk.com/mturk/manageHIT?HITId=2ZCB2YU98JHSNY18H56BP9IP91INBH	2F73Q0JG5TYMHPM3790FFSSWKJOFJL	A2EXMUJYR843HT	Submitted	Fri Jan 25 10:44:39 PST 2013	Tue Jan 15 10:36:11 PST 2013	Tue Jan 15 10:44:39 PST 2013						"[4,4,2,5,5,3,1,4,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]"	""""""	"[5,13,21,29,37,47,55,63,68,76,84,92,100,106,114,122,130,138,148,156,164,178,186,194,202,210,212,220,228,239,247,255,263,271,281,289,297,302,310,318,326,334,346,354,362,370,378,388,396,404,412,420,428,436,444,446,454,462,470]"	"""25"""	"""F"""	2	"""English"""	"[53,1,2,10,44,59,31,27,18,46,58,25,51,39,49,9,45,20,57,37,43,13,54,23,19,5,4,36,6,38,11,26,52,28,3,17,12,40,47,16,21,14,22,33,30,55,8,41,48,34,42,29,32,50,56,35,7,15,24]"	"[6,5,1,3,3,2,1,5,2,2,2,1,4,7,7,7,7,7,6,7,7,7,7,7,7,7,7,5,7,4,6,7,7,7,5,6,7,7,7,5,6,5,6,6,3,3,3,2,2,2,2,2,3,2,3,1,1,2,2]"
