workerID,age,gender,language,condition,uniquePairID,wordOrder,order,relatedness
A34ZUVAQXSJNO1,65,M,english,4,21,0,49,1.990570763
A2ZXTX5FE5MJ4,35,M,english,4,21,0,91,-0.743857294
A1G05O3HM7DNVZ,45,F,English,6,22,0,64,0.022880942
A3E08GRFJJAT2S,45,M,english,6,22,1,144,-0.347760008
A37AMANTOKWVWA,25,F,English,6,22,0,96,0.012789678
A2XS49LRNX8PD4,25,M,English,6,22,0,61,0.233816045
A34FJBQDKVH8SR,45,M,English,6,22,0,54,0.014953376
A0466477O4HT7G4BVNB1,35,F,english,6,22,1,30,-0.180236231
A9AYICE1E4D87,25,M,English,6,22,1,88,1.318038086
A1GTYHV8OYQQLV,65,M,English,6,22,0,93,0.151992451
A1ENGJN5E7YGJH,25,F,English,6,22,0,124,0.261439318
A1YXJT86BD8SQ1,35,M,English,6,22,0,102,-1.008227926
A8VAYDSZ6Z6K4,45,F,English,6,22,1,24,0.984199432
A1EJ95I5W5S8FK,45,F,English,6,22,0,23,-0.560836205
A1B88B83YEB3NS,55,M,English,6,22,1,135,1.014786331
A7QCN03GSBCXK,25,F,English,6,22,1,15,-0.664810879
A22WQYLSO9NVNK,35,F,english,6,22,1,107,0.635005207
A3FE86YDPDLPKW,25,M,English,6,22,0,77,1.063630606
A2DO7VV674LFV4,45,F,english,6,22,0,24,0.75535229
A3GND4YUBDIQ02,35,M,English,6,22,0,23,0.28154873
A3JBBMFGHNT3MF,17,F,English,6,22,1,97,1.564562943
A2S7RN7GRV6WF3,45,F,English,6,22,0,46,-0.822868141
A2YR5M2I1YCH75,35,F,English,6,22,0,117,-0.693772597
A178NUZZNIV7MT,25,F,English,8,23,0,99,-1.036632951
A3VIE5O4Q96JWY,25,F,english,8,23,0,21,0.036463552
A2018YQ1FNL376,35,F,english,8,23,1,115,1.433232435
A23P8YY5I9P6EU,25,F,English,8,23,0,42,-0.433758466
A1XVL8WLYYT5PI,45,F,english,8,23,0,34,-0.465838333
A1XUE712KVMVXM,35,F,english,8,23,0,133,-0.488898645
A3JWO6UN75OWW9,35,M,English,8,23,1,92,0.159929338
AT4V7NOIHS9G5,45,F,English,8,23,1,84,-0.632773229
A1B0DLBEQ0QP52,45,M,english,8,23,0,31,0.241856495
A39QIVR044A1KN,25,F,english,8,23,1,57,-0.373713547
A2IXM1L3T6YYY2,35,F,english,8,23,0,136,0.951849936
A34RMF77M4N9VB,35,F,English,8,23,0,7,-0.752906755
A2RMOCDLA2JSO5,35,M,english,8,23,0,63,0.032612144
A226R93NCWLJCD,35,F,English,8,23,1,38,-0.666408746
AUO0OQZRXW2Q9,55,F,english,8,23,0,3,-0.062221485
AB2KBX2EHXJZZ,65,F,english,8,23,1,139,1.17049635
A1YVNBAT97VRV9,25,F,English,8,23,1,123,-0.596942085
AUHQYXKNYIW9W,25,F,English,8,23,1,143,-0.668658268
A1M7CIYMVD2GS0,35,F,english,8,23,1,91,1.129204136
ANCT3DDB03V5W,17,F,English,8,23,1,38,-0.574480188
A34ZHROFSVEF6V,45,M,English,8,23,1,59,-1.013936071
A3ICNBAMTYTXPM,25,F,English,10,24,1,7,1.457316411
ANNRSEIK4HRT8,55,M,english,10,24,1,95,-0.801867202
A370MPTHYDCDKX,35,F,english,10,24,1,29,-0.850411029
A1T3PV7AOCE7I8,35,M,English,10,24,1,62,-0.273050901
A2J48NMAXFET0T,25,F,english,10,24,1,123,-0.762786909
A3VGEX0JSA7Q1B,25,F,English,10,24,1,31,-0.567658122
A19IS9P2M70O73,35,M,English,10,24,1,6,-0.928967943
A3LBOMS2TFFPRT,45,F,English,10,24,0,51,-0.51919051
A2NZGZBR9TJ7CZ,25,M,english,10,24,1,51,0.321932608
APFBMXQXRPKIS,25,F,english,10,24,0,140,-0.768238634
A3L9437EC5JYC6,35,F,English,10,24,1,15,-0.862870906
AAUKM05NJKNTX,25,F,English ,10,24,0,23,-1.070539484
A3PMO2XASQTF2P,35,M,English,10,24,1,52,-0.471776977
A24TUJGQCYOPSD,35,M,English,10,24,1,132,-1.182245786
A274623RTWHKQ8,65,F,English,10,24,1,135,-0.335925823
A3O4QJBU7A91A6,35,M,English,10,24,1,123,-1.166304461
A33SMNMTMIOJ6T,25,M,English,10,24,0,82,-0.650675312
A2AXGNA291U5BF,55,F,English,2,25,1,4,-0.475941207
A1RL184S4UH6T3,25,M,English,2,25,1,113,1.243579708
AA8MK8AWWWL62,35,F,English,2,25,0,137,0.777557373
A37F78BTO4NUHR,25,F,english,2,25,1,38,-0.48720728
A221BYJVSHSS6C,65,M,english,2,25,1,30,0.630492695
A3IE6ATDKX6N1H,65,F,English,2,25,1,47,0.416699907
A320QA9HJFUOZO,35,M,English,2,25,0,46,0.786718401
A193X2C7UXL9G,45,F,English,2,25,0,98,-0.737277308
A2N1TVKBVKCTYB,65,F,English,2,25,0,117,-0.568145547
A1Q0HR275GW2X4,35,M,english,2,25,1,84,-0.781195631
A1BXNBGMELWSO0,35,F,English,2,25,0,47,0
A1GT46Z151YRQR,45,F,English,2,25,1,106,-0.562406839
A1L9WURXFXBVX6,35,F,English,2,25,0,14,-1.002453787
A3434T8NYAQEOK,25,F,English,2,25,0,50,1.061224787
A1QQBMKOZNN952,45,M,English,2,25,1,34,-0.835804303
A2YD6495T4UGMW,35,F,English,2,25,1,51,0.401761508
AVVZTRF9H0XHH,35,M,English,2,25,0,6,-0.724673819
A3HOZA7QXYKN5Y,35,M,English,2,25,0,32,-0.255760959
A3RB9WPEC9YL2P,55,F,English,2,25,0,81,0.312077016
A321PI4SDQPME7,45,F,english,2,25,1,82,-0.894829768
APJHALT9QA3VD,35,F,English,2,25,1,43,1.114112223
A7LWELY5ZOHP1,35,F,English,2,25,0,1,-0.702253746
ARIHFTO35AJ1N,35,F,English,4,26,0,125,-0.608349191
AYSOFR7I00R5I,45,M,English,4,26,0,128,-0.885572486
A2Q9IGBGDU9RM9,35,M,English,4,26,0,61,-0.857146748
A1AS0LTDHF6E7W,35,F,English,4,26,1,73,0.869078372
A3AT9S1CF9QV4K,66,M,English,4,26,0,6,-0.802436634
AEBBDG3D1WD91,25,M,english,4,26,0,37,-0.898476367
A2YELE4764XAIA,65,F,english,4,26,0,141,-0.802923738
A2NIBBJ5T79V6T,25,M,English,4,26,1,68,-1.121282295
A1PVDA09VSYWHP,35,M,English,4,26,1,143,-0.707311036
A1FYSXD0MJXPMG,35,F,English,4,26,0,2,-0.796226212
A3PHLJCFOXAH2X,35,F,english,4,26,1,38,-0.52627505
AOP6PU418XX1A,25,F,English,4,26,0,72,-0.579893936
A2B3YHRCG8QT00,65,M,english,4,26,1,144,-0.615041674
A35NBUVLJDU499,25,M,English,4,26,1,117,-0.711582893
A34ZUVAQXSJNO1,65,M,english,4,26,1,92,-0.612997715
A2ZXTX5FE5MJ4,35,M,english,4,26,0,96,-0.743857294
A1G05O3HM7DNVZ,45,F,English,6,27,1,93,0.022880942
A3E08GRFJJAT2S,45,M,english,6,27,0,107,1.238895028
A37AMANTOKWVWA,25,F,English,6,27,1,107,0.730979315
A2XS49LRNX8PD4,25,M,English,6,27,1,81,-0.913650933
A34FJBQDKVH8SR,45,M,English,6,27,1,9,-0.92070071
A0466477O4HT7G4BVNB1,35,F,english,6,27,1,111,-0.509167352
A9AYICE1E4D87,25,M,English,6,27,0,53,0.854342759
A1GTYHV8OYQQLV,65,M,English,6,27,0,1,-0.640539614
A1ENGJN5E7YGJH,25,F,English,6,27,1,94,-0.29824016
A1YXJT86BD8SQ1,35,M,English,6,27,1,11,1.125123917
A8VAYDSZ6Z6K4,45,F,English,6,27,0,37,0.984199432
A1EJ95I5W5S8FK,45,F,English,6,27,0,8,-0.560836205
A1B88B83YEB3NS,55,M,English,6,27,1,136,-0.204627696
A7QCN03GSBCXK,25,F,English,6,27,0,89,-0.664810879
A22WQYLSO9NVNK,35,F,english,6,27,1,71,-0.752880425
A3FE86YDPDLPKW,25,M,English,6,27,0,141,1.302171418
A2DO7VV674LFV4,45,F,english,6,27,0,84,0.468161055
A3GND4YUBDIQ02,35,M,English,6,27,0,66,0.597749612
A3JBBMFGHNT3MF,17,F,English,6,27,1,78,-0.682252037
A2S7RN7GRV6WF3,45,F,English,6,27,0,93,1.103203981
A2YR5M2I1YCH75,35,F,English,6,27,0,90,0.315770252
A178NUZZNIV7MT,25,F,English,8,28,1,88,-0.337564079
A3VIE5O4Q96JWY,25,F,english,8,28,1,78,0.183526495
A2018YQ1FNL376,35,F,english,8,28,1,84,-0.792851985
A23P8YY5I9P6EU,25,F,English,8,28,1,29,-0.099746145
A1XVL8WLYYT5PI,45,F,english,8,28,1,93,-0.465838333
A1XUE712KVMVXM,35,F,english,8,28,1,1,1.493856969
A3JWO6UN75OWW9,35,M,English,8,28,1,94,-0.793118963
AT4V7NOIHS9G5,45,F,English,8,28,0,108,-0.632773229
A1B0DLBEQ0QP52,45,M,english,8,28,0,118,1.204885085
A39QIVR044A1KN,25,F,english,8,28,1,18,-0.373713547
A2IXM1L3T6YYY2,35,F,english,8,28,1,27,0.210676119
A34RMF77M4N9VB,35,F,English,8,28,1,75,0.21559004
A2RMOCDLA2JSO5,35,M,english,8,28,0,96,0.032612144
A226R93NCWLJCD,35,F,English,8,28,1,100,-0.666408746
AUO0OQZRXW2Q9,55,F,english,8,28,0,108,-0.440735521
AB2KBX2EHXJZZ,65,F,english,8,28,0,51,0.029311261
A1YVNBAT97VRV9,25,F,English,8,28,1,84,-0.596942085
AUHQYXKNYIW9W,25,F,English,8,28,1,124,-0.668658268
A1M7CIYMVD2GS0,35,F,english,8,28,0,114,0.012240695
ANCT3DDB03V5W,17,F,English,8,28,0,129,-0.574480188
A34ZHROFSVEF6V,45,M,English,8,28,0,24,-0.357463049
AS1X0YS4CB34Y,45,F,english,9,29,1,142,-1.071715072
A219VCQZADQ45W,65,F,english,9,29,0,68,-0.776035761
A3AX4SGPEJU8DP,45,M,English,9,29,1,95,-0.763758211
A3V2O47N222B9,35,F,english,9,29,0,26,-1.079644908
A1KOHXO0BIQB8T,65,M,English,9,29,0,94,-0.533380004
A26EUPY4QSD2OJ,45,F,English,9,29,0,130,-0.732249124
A3NW7ZS2T2G2LA,35,M,english,9,29,0,111,-0.451888822
A1R4F6EPXA3VCL,45,M,English,9,29,0,6,-0.563263258
A2BWBKW40ISQ9G,65,F,English,9,29,1,78,-0.540952513
A27KZ5MW3OT576,45,F,English,9,29,1,103,-0.597127098
A310HXQSNP56Z1,25,F,English,9,29,0,18,-0.896809936
A3VP27UUQ34OXK,55,F,English,9,29,1,96,-0.64928347
A34BMGP23XTAMN,35,M,English,9,29,1,132,-0.881431179
A3OR8K2NDDBAP0,25,F,english,9,29,0,19,-0.733398918
A2ETKEXXYV4WBF,65,F,english,9,29,0,84,-0.654376341
A3QVSJ3MJ7YOLY,45,M,English,9,29,1,85,-0.893595317
A3OTB12FYSXN38,25,M,English,9,29,1,140,-0.666825253
A3UOBK0737LJ2Q,35,F,English,9,29,1,88,-0.509168866
A3MMLCBV2W3BP9,25,M,English,1,30,0,5,2.102939269
A3N934I1DEVO86,25,F,English,1,30,1,131,-0.777245657
ACQB8FMHUZSY3,66,F,English,1,30,1,49,1.711792096
A1H8RYUHVWDCET,25,M,English,1,30,1,86,1.666975118
AHFAK8MV9Q4FW,35,F,english,1,30,1,68,1.41496198
AYIXPBMA2KH5V,25,M,english,1,30,0,125,-0.061869279
ALZOR99685SSS,35,F,english,1,30,0,7,3.466307377
A2WR0XP4UXY4IY,35,M,english,1,30,0,135,-0.644283472
A18WYFFG3VF0O1,35,F,english,1,30,0,69,-0.55958365
A3F8N2FOZYE9DG,25,F,English,1,30,1,61,1.904554826
AY1QJ58OBT0RE,25,M,English,1,30,0,93,1.419162515
A2NVJ6LBQVLHF1,35,M,english,1,30,1,24,-0.15579736
A3O1JZVX2L1BMK,25,F,English,1,30,0,31,1.473765414
A15J1YSKM94GXB,45,F,english,1,30,1,88,2.588221647
A34N9G0IEI28IG,35,M,English,3,31,0,46,2.310173202
A2BRYWJD6T00BE,45,F,English,3,31,1,111,1.841060993
A3TSHG5R492EHU,35,M,English,3,31,0,114,3.092160955
AUT9RW2VFXMDX,25,F,English,3,31,0,79,2.569532557
A2SYRFPPV9WDEG,35,M,English,3,31,1,134,1.887247406
A2EXMUJYR843HT,25,F,English,3,31,1,27,1.788141774
AXYWBND4033L6,25,F,english,3,31,1,86,2.588263263
A80X2FTFDSR19,35,F,English,3,31,0,80,1.560604054
AB8PPBUBK4FA4,25,F,English,3,31,1,48,2.043858644
A1AWNYS0X4DSGC,25,F,English,3,31,0,68,1.565239984
A2QT68NJYAJV9P,45,F,English,3,31,1,64,1.786261474
A1T01T5PJUJKXG,17,M,English,3,31,0,142,0.826994112
A37B3260OPTYV2,35,M,English,3,31,0,85,2.42448715
A3INS04P6H46JT,45,M,English,3,31,0,69,1.84974822
A3FWVUR0IF6IWD,35,M,English,3,31,1,39,1.26913498
A31JRBOBVU0RQX,25,F,english,3,31,1,73,1.849358365
A38VIZX42CERKQ,25,M,English,3,31,0,92,2.890906207
A21WHAE8CM3XRT,45,F,English,3,31,1,81,1.708453475
ABIXKV6USOPKS,65,F,English,3,31,0,12,1.312936401
A1ER4IXLVU27O,25,F,English,3,31,0,34,1.943087398
A10C2MCVJK0C9F,25,M,English,3,31,0,132,1.612279117
A80J1R9FQLUPS,25,M,English,3,31,1,120,0.879375167
A3AWC4P8QUK1XB,45,F,English,3,31,0,143,2.655473506
A2CGULR0BMGYOR,25,F,English,3,31,1,146,3.243054689
A278OVSY88TA04,35,F,english,3,31,0,138,1.256281714
A1F8OME6TTBIUC,25,M,English,3,31,0,48,1.85382909
A1LG0K8P05XI7N,17,M,ENGLISH,5,32,1,141,-0.644299104
A3JZE4IVG5549Z,55,M,English,5,32,1,18,-0.623661063
A2R0XTGWTGGPD9,25,F,English,5,32,1,7,-0.4199005
A1NHUSRKTXRLIA,45,F,English,5,32,1,84,-0.667418281
A3L2Q6Y5XJI12O,35,F,English,5,32,0,30,-0.533006104
A32ZPYIWFEUCDX,55,M,California-english,5,32,0,93,-0.502047611
A1VSHM4NLZ705D,35,M,English,5,32,1,29,-0.539902384
A3OMUSG91MTI3H,25,F,English,5,32,1,120,-0.640261661
A3U1MRDBBAJ77S,35,F,english,5,32,0,123,-1.101868062
A24OCEP7RTN4ID,35,F,English,5,32,0,35,-0.944333063
A17HKMNGZVXXGJ,25,M,English,5,32,1,24,0.988928678
A182CHO6N044YK,25,M,English,5,32,1,48,-0.37597401
A25M0ER7TUBW36,25,M,English,5,32,0,45,0.864661009
A1BNQ6H4SJZ2X5,35,M,english,5,32,1,126,-0.727902827
A2UG5C6IKG16TB,25,F,English,5,32,0,83,-0.90030716
A62XUQZNIVT64,25,F,English,5,32,0,125,1.666294592
A3BER0Q04BO9G5,25,M,English,5,32,1,49,1.108030291
A2PURY8517XFTG,35,M,English,5,32,1,39,-0.594105149
A11JBM3BXJWRGW,35,F,english,5,32,1,16,-0.650570495
A20QQNT56BLDPI,35,F,English,5,32,0,8,-0.808394203
A153FVJRRM27G7,35,M,English,5,32,0,13,-0.606136714
A14VY6QXKBLC0D,35,M,english,5,32,1,82,-0.627706649
A230VUDYOCRZ4N,55,F,English,5,32,1,44,-0.749527303
AKNGE4XEUT8SF,35,F,English,5,32,0,72,-0.736134974
A364KJDYEBAWC9,45,M,English,7,33,0,129,-0.807259368
A2BIH4XUWQKM0W,35,F,English,7,33,0,48,-0.334343955
A13W5Y5FU0U951,45,F,english,7,33,1,13,-0.370882125
A26F9VP8ELLZC4,65,F,English,7,33,1,62,-0.524577545
A2HWFDN6X2R4AF,25,F,English,7,33,0,129,-0.761577311
AF59ZTU1GG340,45,M,English,7,33,1,132,-0.527214747
A3LFVI65XV1T46,35,F,English,7,33,0,105,-0.568835975
A14YP0FMOXN0NG,35,F,English,7,33,0,56,-0.708178379
A1DK836V92J78C,45,M,English,7,33,1,101,-0.751641846
A31I8A49OL6JT9,25,M,English,7,33,1,48,0.972806787
A2MZBTRREF5UQ,55,F,English,7,33,1,17,-0.623193987
A1SZ0Q8S4H5J0I,65,F,English,7,33,0,133,-0.896575876
AE5VXD4USU2O9,25,F,English,7,33,0,145,-0.848530888
A1BI4T5MGR1OAH,25,M,English,7,33,0,130,-0.409614584
A30X2CBXMF20BV,35,F,english,7,33,1,74,-0.821131746
AS1X0YS4CB34Y,45,F,english,9,34,0,8,0.018670994
A219VCQZADQ45W,65,F,english,9,34,1,120,-0.776035761
A3AX4SGPEJU8DP,45,M,English,9,34,1,42,1.046447938
A3V2O47N222B9,35,F,english,9,34,0,59,1.005383618
A1KOHXO0BIQB8T,65,M,English,9,34,1,84,-0.533380004
A26EUPY4QSD2OJ,45,F,English,9,34,0,28,-0.125504674
A3NW7ZS2T2G2LA,35,M,english,9,34,0,144,-0.451888822
A1R4F6EPXA3VCL,45,M,English,9,34,0,100,-0.563263258
A2BWBKW40ISQ9G,65,F,English,9,34,0,93,-0.540952513
A27KZ5MW3OT576,45,F,English,9,34,1,102,-0.597127098
A310HXQSNP56Z1,25,F,English,9,34,0,7,0.729702494
A3VP27UUQ34OXK,55,F,English,9,34,1,129,-0.64928347
A34BMGP23XTAMN,35,M,English,9,34,1,57,-0.881431179
A3OR8K2NDDBAP0,25,F,english,9,34,1,89,-0.733398918
A2ETKEXXYV4WBF,65,F,english,9,34,1,55,-0.654376341
A3QVSJ3MJ7YOLY,45,M,English,9,34,1,39,1.338694126
A3OTB12FYSXN38,25,M,English,9,34,0,94,-0.666825253
A3UOBK0737LJ2Q,35,F,English,9,34,0,111,-0.509168866
A3MMLCBV2W3BP9,25,M,English,1,35,0,65,-0.614132707
A3N934I1DEVO86,25,F,English,1,35,0,75,-0.777245657
ACQB8FMHUZSY3,66,F,English,1,35,1,61,-1.279490322
A1H8RYUHVWDCET,25,M,English,1,35,0,51,-1.049301302
AHFAK8MV9Q4FW,35,F,english,1,35,0,13,-1.321255888
AYIXPBMA2KH5V,25,M,english,1,35,0,22,1.443616503
ALZOR99685SSS,35,F,english,1,35,1,62,-0.382216403
A2WR0XP4UXY4IY,35,M,english,1,35,1,40,-0.644283472
A18WYFFG3VF0O1,35,F,english,1,35,1,124,-0.55958365
A3F8N2FOZYE9DG,25,F,English,1,35,0,34,-0.848564031
AY1QJ58OBT0RE,25,M,English,1,35,0,20,0.064929004
A2NVJ6LBQVLHF1,35,M,english,1,35,0,37,0.470250746
A3O1JZVX2L1BMK,25,F,English,1,35,0,119,-0.78642104
A15J1YSKM94GXB,45,F,english,1,35,0,85,-0.567355476
A34N9G0IEI28IG,35,M,English,3,36,1,42,2.310173202
A2BRYWJD6T00BE,45,F,English,3,36,1,81,1.841060993
A3TSHG5R492EHU,35,M,English,3,36,1,99,3.092160955
AUT9RW2VFXMDX,25,F,English,3,36,1,90,2.569532557
A2SYRFPPV9WDEG,35,M,English,3,36,0,66,1.887247406
A2EXMUJYR843HT,25,F,English,3,36,0,121,1.788141774
AXYWBND4033L6,25,F,english,3,36,1,16,2.272436739
A80X2FTFDSR19,35,F,English,3,36,1,6,1.560604054
AB8PPBUBK4FA4,25,F,English,3,36,1,12,2.043858644
A1AWNYS0X4DSGC,25,F,English,3,36,1,30,1.565239984
A2QT68NJYAJV9P,45,F,English,3,36,0,7,1.786261474
A1T01T5PJUJKXG,17,M,English,3,36,1,107,1.535153294
A37B3260OPTYV2,35,M,English,3,36,0,128,2.42448715
A3INS04P6H46JT,45,M,English,3,36,0,132,1.84974822
A3FWVUR0IF6IWD,35,M,English,3,36,0,133,1.818967939
A31JRBOBVU0RQX,25,F,english,3,36,0,56,1.849358365
A38VIZX42CERKQ,25,M,English,3,36,0,60,2.890906207
A21WHAE8CM3XRT,45,F,English,3,36,1,73,2.008976616
ABIXKV6USOPKS,65,F,English,3,36,1,6,1.852904611
A1ER4IXLVU27O,25,F,English,3,36,1,64,1.683297324
A10C2MCVJK0C9F,25,M,English,3,36,0,98,1.994410207
A80J1R9FQLUPS,25,M,English,3,36,0,46,1.664627609
A3AWC4P8QUK1XB,45,F,English,3,36,1,114,2.310545453
A2CGULR0BMGYOR,25,F,English,3,36,0,90,2.795102007
A278OVSY88TA04,35,F,english,3,36,1,125,2.262225755
A1F8OME6TTBIUC,25,M,English,3,36,0,35,1.85382909
A1LG0K8P05XI7N,17,M,ENGLISH,5,37,1,145,-0.644299104
A3JZE4IVG5549Z,55,M,English,5,37,1,35,-0.257980279
A2R0XTGWTGGPD9,25,F,English,5,37,1,145,-0.776327668
A1NHUSRKTXRLIA,45,F,English,5,37,1,136,-0.667418281
A3L2Q6Y5XJI12O,35,F,English,5,37,0,126,-0.533006104
A32ZPYIWFEUCDX,55,M,California-english,5,37,0,32,-0.502047611
A1VSHM4NLZ705D,35,M,English,5,37,0,107,-0.539902384
A3OMUSG91MTI3H,25,F,English,5,37,1,74,-0.640261661
A3U1MRDBBAJ77S,35,F,english,5,37,0,82,2.059386596
A24OCEP7RTN4ID,35,F,English,5,37,1,1,-0.944333063
A17HKMNGZVXXGJ,25,M,English,5,37,0,145,-0.838711664
A182CHO6N044YK,25,M,English,5,37,0,132,-0.37597401
A25M0ER7TUBW36,25,M,English,5,37,1,120,0.506023204
A1BNQ6H4SJZ2X5,35,M,english,5,37,1,21,-0.811814246
A2UG5C6IKG16TB,25,F,English,5,37,1,13,0.944532774
A62XUQZNIVT64,25,F,English,5,37,1,134,-0.824616777
A3BER0Q04BO9G5,25,M,English,5,37,1,28,-0.737282513
A2PURY8517XFTG,35,M,English,5,37,0,12,1.863100284
A11JBM3BXJWRGW,35,F,english,5,37,0,11,-0.650570495
A20QQNT56BLDPI,35,F,English,5,37,1,15,-1.085449494
A153FVJRRM27G7,35,M,English,5,37,0,95,-0.606136714
A14VY6QXKBLC0D,35,M,english,5,37,1,25,-0.627706649
A230VUDYOCRZ4N,55,F,English,5,37,0,8,-0.749527303
AKNGE4XEUT8SF,35,F,English,5,37,0,42,-0.406454894
A364KJDYEBAWC9,45,M,English,7,38,0,2,-0.807259368
A2BIH4XUWQKM0W,35,F,English,7,38,1,68,0.804180066
A13W5Y5FU0U951,45,F,english,7,38,0,58,0.072960418
A26F9VP8ELLZC4,65,F,English,7,38,1,102,-0.524577545
A2HWFDN6X2R4AF,25,F,English,7,38,1,81,-0.761577311
AF59ZTU1GG340,45,M,English,7,38,0,105,-0.527214747
A3LFVI65XV1T46,35,F,English,7,38,0,7,-0.568835975
A14YP0FMOXN0NG,35,F,English,7,38,0,79,-0.708178379
A1DK836V92J78C,45,M,English,7,38,1,42,-0.751641846
A31I8A49OL6JT9,25,M,English,7,38,1,50,1.734360625
A2MZBTRREF5UQ,55,F,English,7,38,1,95,-0.279849375
A1SZ0Q8S4H5J0I,65,F,English,7,38,0,139,-0.896575876
AE5VXD4USU2O9,25,F,English,7,38,0,120,0.93399443
A1BI4T5MGR1OAH,25,M,English,7,38,0,128,-0.769444484
A30X2CBXMF20BV,35,F,english,7,38,1,55,-0.821131746
AS1X0YS4CB34Y,45,F,english,9,39,0,135,0.836460544
A219VCQZADQ45W,65,F,english,9,39,1,33,-0.170146878
A3AX4SGPEJU8DP,45,M,English,9,39,1,28,-0.763758211
A3V2O47N222B9,35,F,english,9,39,1,67,1.005383618
A1KOHXO0BIQB8T,65,M,English,9,39,1,146,-1.039051955
A26EUPY4QSD2OJ,45,F,English,9,39,0,84,-0.732249124
A3NW7ZS2T2G2LA,35,M,english,9,39,0,72,-0.451888822
A1R4F6EPXA3VCL,45,M,English,9,39,0,142,-0.563263258
A2BWBKW40ISQ9G,65,F,English,9,39,0,28,0.241018447
A27KZ5MW3OT576,45,F,English,9,39,0,124,-0.597127098
A310HXQSNP56Z1,25,F,English,9,39,0,125,0.729702494
A3VP27UUQ34OXK,55,F,English,9,39,0,81,-0.64928347
A34BMGP23XTAMN,35,M,English,9,39,1,18,0.439810629
A3OR8K2NDDBAP0,25,F,english,9,39,0,91,1.936831556
A2ETKEXXYV4WBF,65,F,english,9,39,0,33,0.815453594
A3QVSJ3MJ7YOLY,45,M,English,9,39,0,57,-0.149498836
A3OTB12FYSXN38,25,M,English,9,39,1,50,-0.666825253
A3UOBK0737LJ2Q,35,F,English,9,39,0,131,-0.509168866
A3MMLCBV2W3BP9,25,M,English,1,40,1,28,-0.614132707
A3N934I1DEVO86,25,F,English,1,40,0,13,-0.777245657
ACQB8FMHUZSY3,66,F,English,1,40,0,121,-1.279490322
A1H8RYUHVWDCET,25,M,English,1,40,1,96,-1.049301302
AHFAK8MV9Q4FW,35,F,english,1,40,0,115,-1.321255888
AYIXPBMA2KH5V,25,M,english,1,40,0,57,0.941787909
ALZOR99685SSS,35,F,english,1,40,1,15,-0.382216403
A2WR0XP4UXY4IY,35,M,english,1,40,0,102,-0.644283472
A18WYFFG3VF0O1,35,F,english,1,40,1,123,-0.55958365
A3F8N2FOZYE9DG,25,F,English,1,40,0,72,-0.848564031
AY1QJ58OBT0RE,25,M,English,1,40,0,139,-1.018457805
A2NVJ6LBQVLHF1,35,M,english,1,40,1,140,-1.199210869
A3O1JZVX2L1BMK,25,F,English,1,40,1,46,-0.78642104
A15J1YSKM94GXB,45,F,english,1,40,0,135,-0.567355476
A34N9G0IEI28IG,35,M,English,3,41,1,24,-0.493528273
A2BRYWJD6T00BE,45,F,English,3,41,1,140,-0.755991229
A3TSHG5R492EHU,35,M,English,3,41,0,113,-0.39667598
AUT9RW2VFXMDX,25,F,English,3,41,1,96,-0.521698107
A2SYRFPPV9WDEG,35,M,English,3,41,1,145,-0.973999959
A2EXMUJYR843HT,25,F,English,3,41,0,130,-0.738329507
AXYWBND4033L6,25,F,english,3,41,1,139,-0.570001981
A80X2FTFDSR19,35,F,English,3,41,1,105,-0.712195865
AB8PPBUBK4FA4,25,F,English,3,41,1,95,-0.711661628
A1AWNYS0X4DSGC,25,F,English,3,41,0,126,-0.827692347
A2QT68NJYAJV9P,45,F,English,3,41,0,81,-1.075677348
A1T01T5PJUJKXG,17,M,English,3,41,0,42,-0.943403841
A37B3260OPTYV2,35,M,English,3,41,0,94,-0.555101435
A3INS04P6H46JT,45,M,English,3,41,1,39,-0.890465039
A3FWVUR0IF6IWD,35,M,English,3,41,0,52,-0.930196855
A31JRBOBVU0RQX,25,F,english,3,41,0,70,-0.668183092
A38VIZX42CERKQ,25,M,English,3,41,0,94,-0.518677008
A21WHAE8CM3XRT,45,F,English,3,41,0,139,-0.996254797
ABIXKV6USOPKS,65,F,English,3,41,1,40,-0.846936439
A1ER4IXLVU27O,25,F,English,3,41,0,121,-0.654813335
A10C2MCVJK0C9F,25,M,English,3,41,0,77,-0.68050742
A80J1R9FQLUPS,25,M,English,3,41,1,60,-1.083755939
A3AWC4P8QUK1XB,45,F,English,3,41,1,119,-0.448878973
A2CGULR0BMGYOR,25,F,English,3,41,0,46,-0.340566765
A278OVSY88TA04,35,F,english,3,41,0,101,-0.755606369
A1F8OME6TTBIUC,25,M,English,3,41,0,132,-0.392304081
A3ICNBAMTYTXPM,25,F,English,10,42,0,43,1.457316411
ANNRSEIK4HRT8,55,M,english,10,42,1,114,1.793977842
A370MPTHYDCDKX,35,F,english,10,42,1,65,1.916385857
A1T3PV7AOCE7I8,35,M,English,10,42,0,126,1.589819733
A2J48NMAXFET0T,25,F,english,10,42,1,121,1.827140737
A3VGEX0JSA7Q1B,25,F,English,10,42,0,130,2.140776053
A19IS9P2M70O73,35,M,English,10,42,1,81,1.401432739
A3LBOMS2TFFPRT,45,F,English,10,42,0,116,2.741102587
A2NZGZBR9TJ7CZ,25,M,english,10,42,1,111,1.558831577
APFBMXQXRPKIS,25,F,english,10,42,0,104,1.870887027
A3L9437EC5JYC6,35,F,English,10,42,0,75,1.461467697
